0,5.063050031661987,4.801626205444336 
1,5.074785947799683,4.848062992095947 
2,5.072061061859131,4.8064165115356445 
3,5.063549041748047,4.844204664230347 
4,5.073764801025391,4.828448295593262 
5,5.087003707885742,4.8075950145721436 
6,5.087511301040649,4.824260234832764 
7,5.090345859527588,4.8175952434539795 
8,5.067922830581665,4.800757884979248 
9,5.078693151473999,4.806015729904175 
10,5.0544915199279785,4.8065454959869385 
11,5.067363500595093,4.881288051605225 
12,5.04474139213562,4.809064865112305 
13,4.950472116470337,4.877216577529907 
14,5.047259092330933,4.788064002990723 
15,5.166236162185669,4.885286092758179 
16,5.1352622509002686,4.816785573959351 
17,5.095875024795532,4.882718563079834 
18,5.093038558959961,4.855249643325806 
19,5.069717168807983,4.869378089904785 
20,5.040644407272339,4.778270959854126 
21,5.1030707359313965,4.816420316696167 
22,5.7045979499816895,4.84986424446106 
23,5.107893943786621,5.322378635406494 
24,5.532277822494507,5.143480062484741 
25,5.5830979347229,5.346951961517334 
26,5.316826105117798,4.998563051223755 
27,5.095430374145508,4.924283504486084 
28,5.093309164047241,4.84100866317749 
29,5.072384357452393,4.851382255554199 
